Wavelength_nm,0,3,6,8,9
296,0.11792,0.11464,0.11518,0.11639,0.11423
297,0.11415,0.11140,0.11103,0.11206,0.11008
298,0.11091,0.10780,0.10743,0.10882,0.10636
299,0.10897,0.10522,0.10539,0.10616,0.10390
300,0.10658,0.10309,0.10228,0.10309,0.10073
301,0.10473,0.10091,0.09992,0.10037,0.09789
302,0.10304,0.09878,0.09724,0.09791,0.09546
303,0.10169,0.09693,0.09526,0.09579,0.09306
304,0.10148,0.09636,0.09422,0.09449,0.09170
305,0.10093,0.09562,0.09302,0.09301,0.09062
306,0.10064,0.09524,0.09234,0.09186,0.08930
307,0.10116,0.09534,0.09179,0.09101,0.08789
308,0.10180,0.09564,0.09152,0.09025,0.08724
309,0.10291,0.09619,0.09193,0.09047,0.08772
310,0.10366,0.09684,0.09167,0.09045,0.08771
311,0.10461,0.09773,0.09225,0.09058,0.08781
312,0.10561,0.09846,0.09300,0.09090,0.08805
313,0.10626,0.09905,0.09357,0.09081,0.08770
314,0.10800,0.10037,0.09418,0.09161,0.08854
315,0.10877,0.10113,0.09449,0.09191,0.08895
316,0.10935,0.10197,0.09509,0.09217,0.08929
317,0.11044,0.10301,0.09565,0.09285,0.08953
318,0.11163,0.10408,0.09665,0.09309,0.08999
319,0.11293,0.10497,0.09741,0.09374,0.09081
320,0.11390,0.10592,0.09773,0.09397,0.09101
321,0.11449,0.10691,0.09843,0.09456,0.09163
322,0.11536,0.10755,0.09880,0.09507,0.09205
323,0.11631,0.10860,0.09986,0.09571,0.09273
324,0.11729,0.10944,0.10046,0.09629,0.09335
325,0.11820,0.11066,0.10138,0.09688,0.09421
326,0.11890,0.11134,0.10208,0.09742,0.09489
327,0.11962,0.11216,0.10270,0.09816,0.09542
328,0.12055,0.11311,0.10349,0.09903,0.09626
329,0.12119,0.11372,0.10428,0.09971,0.09695
330,0.12165,0.11445,0.10497,0.10033,0.09775
331,0.12221,0.11533,0.10560,0.10108,0.09868
332,0.12296,0.11618,0.10655,0.10187,0.09954
333,0.12370,0.11662,0.10747,0.10255,0.10023
334,0.12406,0.11727,0.10816,0.10335,0.10099
335,0.12450,0.11818,0.10874,0.10416,0.10189
336,0.12513,0.11888,0.10944,0.10483,0.10282
337,0.12547,0.11946,0.10989,0.10505,0.10320
338,0.12614,0.11972,0.11054,0.10555,0.10374
339,0.12701,0.12100,0.11152,0.10626,0.10460
340,0.12787,0.12206,0.11234,0.10727,0.10561
341,0.12828,0.12307,0.11302,0.10820,0.10642
342,0.12907,0.12363,0.11363,0.10842,0.10670
343,0.13071,0.12468,0.11450,0.10945,0.10814
344,0.13175,0.12555,0.11566,0.10985,0.10835
345,0.13285,0.12712,0.11592,0.11057,0.10903
346,0.13375,0.12793,0.11676,0.11074,0.10976
347,0.13481,0.12922,0.11765,0.11091,0.11003
348,0.13673,0.13093,0.11859,0.11184,0.11066
349,0.13799,0.13201,0.11904,0.11250,0.11080
350,0.13968,0.13331,0.11972,0.11278,0.11137
351,0.14087,0.13461,0.12046,0.11315,0.11171
352,0.14240,0.13598,0.12130,0.11321,0.11180
353,0.14444,0.13691,0.12177,0.11294,0.11218
354,0.14696,0.13965,0.12329,0.11367,0.11304
355,0.14823,0.14122,0.12391,0.11386,0.11302
356,0.14745,0.13991,0.12244,0.11245,0.11133
357,0.14825,0.14018,0.12201,0.11122,0.10963
358,0.14953,0.14102,0.12145,0.11044,0.10895
359,0.15175,0.14228,0.12206,0.11029,0.11005
360,0.15267,0.14361,0.12273,0.10999,0.10973
361,0.15452,0.14545,0.12306,0.10952,0.10929
362,0.15594,0.14752,0.12400,0.11038,0.10881
363,0.15665,0.14707,0.12163,0.10883,0.10674
364,0.15801,0.14765,0.12258,0.10755,0.10741
365,0.15794,0.14883,0.12222,0.10576,0.10595
